Date of Download: 2023-08-16_14:22:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Search Parameters: Data Level:all  Trait List:  Trial List:10535,8702,9128,9225,7676,7671,9372,9353,9832,11615,11236  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Cassava anthracnose disease severity|month 5|COMP:0000273,Cassava anthracnose disease severity|month 7|COMP:0000274,Cassava bacterial blight severity|month 5|COMP:0000271,Cassava bacterial blight severity|month 7|COMP:0000272,Change in weight after boiling computation percentage|month 10|boiling time 20 minutes|COMP:0000224,Change in weight after boiling computation percentage|month 10|boiling time 30 minutes|COMP:0000225,Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051,beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053,branching level counting|CO_334:0000079,cassava anthractnose disease severity in 3-month|CO_334:0000218,cassava bacterial blight severity 3-month evaluation|CO_334:0000175,dry matter content by specific gravity method|CO_334:0000160,dry matter content by table-top NIRS in percentage|CO_334:0002057,first apical branch height measurement in cm|CO_334:0000106,fresh root yield|CO_334:0000013,fresh storage root weight per plot|CO_334:0000012,initial plant vigor assessment 1-5|CO_334:0000220,lodged plants estimation 1-3|CO_334:0000301,lodged plants estimation 1-3|month 6|COMP:0000208,marketable root number counting|CO_334:0000169,marketable root weight measurement in kg|CO_334:0000131,number of planted stakes per plant counting|CO_334:0000300,number of planted stakes per plot counting|CO_334:0000159,plant architecture visual rating 1-5|CO_334:0000099,plant height measurement in cm|CO_334:0000018,plant height with leaf in cm|CO_334:0000123,plant stands harvested counting|CO_334:0000010,root color visual rating 1-3|CO_334:0000221,root constriction visual rating 1-3|CO_334:0000109,root evaluation scaled 1-5|CO_334:0000228,root length evaluation scaled 1-3|CO_334:0000226,root number per plot counting|CO_334:0000011,root weight in air|CO_334:0000157,root weight in water|CO_334:0000158,rotted storage root counting|CO_334:0000084,sprout count discrete counting|CO_334:0000138,storage root neck length visual rating 1-3|CO_334:0000223,storage root shape visual rating 1-6|CO_334:0000020,thrips severity : visual 1-5|CO_334:0002084,total carotenoid by chart 1-8|CO_334:0000161,notes
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7671,202056CQPRC_cere,PRC,RCBD,5,4,,,,2020-July-28,2021-March-01,367,Cerete,236646,SMB2446-2,"Caiseli,Caiselli,CAISELLI",plot,2303291,202056CQPRC_cere_rep3_Caiselli_46,3,3,46,4,10,test,,1,1,2,2,,,,,0,1,2,40.59281593,,250,39.44444444,28.4,4,1,,40,25.7,18,25,2,250,35,9,3,1,2,3,54,4000,534,,25,1,3,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7671,202056CQPRC_cere,PRC,RCBD,5,4,,,,2020-July-28,2021-March-01,367,Cerete,298109,SM3386-49,,plot,2303284,202056CQPRC_cere_rep3_SM3386-49_47,3,3,47,4,11,test,,1,1,2,2,,,,,0,1,2,38.21767916,,255,44.86111111,32.3,4,1,,45,28.7,16,25,2,255,30,9,2,2,1,3,63,4800,586,,25,1,3,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7671,202056CQPRC_cere,PRC,RCBD,5,4,,,,2020-July-28,2021-March-01,367,Cerete,140637,SM1759-29,,plot,2303262,202056CQPRC_cere_rep3_SM1759-29_48,3,3,48,4,12,test,,1,1,2,2,,,,,0,1,2,38.94785561,,275,53.05555556,38.2,4,2,,43,26.6,16,25,2,275,45,9,3,2,2,3,85,4800,603,,22,1,3,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,236646,SMB2446-2,"Caiseli,Caiselli,CAISELLI",plot,2304084,202055CQPRC_momi_rep1_Caiselli_15,1,1,15,2,2,test,,,,,,,,,,0,,1,35.22883732,,270,31.25763126,25.6,3,1,1,21,17,10,25,1,270,60,9,3,1,2,3,44,4875,523,0,24,1,3,1,2," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,152748,CM9456-12,,plot,2304082,202055CQPRC_momi_rep1_CM9456-12_10,1,1,10,2,7,test,,,,,,,,,,0,,3,31.86208791,,280,33.57753358,27.5,3,1,1,27,17.4,8,25,2,280,40,9,3,1,1,3,79,3900,351,0,25,1,3,3,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,230102,CM9912-167,,plot,2304107,202055CQPRC_momi_rep1_CM9912-167_3,1,1,3,1,3,test,,,,,,,,,,0,,1,31.83006384,,340,21.85592186,17.9,4,2,1,21,13.3,10,25,2,340,80,9,3,1,2,3,43,4475,402,5,25,1,2,1,2," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,271094,COSTENA,Costena,plot,2304096,202055CQPRC_momi_rep1_Costena_16,1,1,16,2,1,test,,,,,,,,,,1,,1,33.7310999,,260,34.67643468,28.4,3,2,1,28,15.5,8,25,2,290,60,9,3,1,3,2,83,4625,461,4,24,1,2,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,269469,GM1406-13,,plot,2304083,202055CQPRC_momi_rep1_GM1406-13_1,1,1,1,1,1,test,,,,,,,,,,1,,1,34.37836812,,260,20.51282051,16.8,4,3,1,18,10.8,12,25,2,280,60,9,3,1,2,3,60,4700,484,2,24,1,2,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,2169385,GM8870-29,,plot,2304092,202055CQPRC_momi_rep1_GM8870-29_9,1,1,9,2,8,test,,,,,,,,,,0,,1,33.89788235,,280,42.002442,34.4,3,1,1,51,24.7,10,25,1,280,60,9,3,1,1,3,65,4725,475,0,25,1,3,1,2," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,2169394,GM8870-84,,plot,2304090,202055CQPRC_momi_rep1_GM8870-84_2,1,1,2,1,2,test,,,,,,,,,,0,,1,37.48213147,,280,43.1013431,35.3,4,3,1,37,26.3,8,25,2,280,60,9,3,1,1,3,74,4625,548,0,24,1,2,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,2169430,GM9103-22,,plot,2304106,202055CQPRC_momi_rep1_GM9103-22_5,1,1,5,1,5,test,,,,,,,,,,0,,1,36.00233715,,280,28.57142857,23.4,4,2,1,32,13.7,8,25,2,280,50,9,3,1,2,2,89,4525,503,1,25,1,2,1,2," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,2169440,GM9108-5,,plot,2304108,202055CQPRC_momi_rep1_GM9108-5_8,1,1,8,1,8,test,,,,,,,,,,0,,1,36.9728633,,280,48.10744811,39.4,4,1,1,43,27.9,10,25,2,280,60,9,3,1,1,3,94,4725,548,0,25,1,3,2,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,2169454,GM9122-1,,plot,2304116,202055CQPRC_momi_rep1_GM9122-1_4,1,1,4,1,4,test,,,,,,,,,,1,,1,34.17754781,,330,35.28693529,28.9,4,2,1,30,17.6,10,25,2,350,60,9,3,1,1,2,85,4600,469,0,21,1,2,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,140368,SM1127-8,,plot,2304123,202055CQPRC_momi_rep1_SM1127-8_11,1,1,11,2,6,test,,,,,,,,,,3,,1,29.13233572,,175,19.41391941,15.9,4,3,1,17,9.8,10,25,2,340,60,9,2,1,3,2,44,3325,251,1,24,1,2,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,140637,SM1759-29,,plot,2304117,202055CQPRC_momi_rep1_SM1759-29_6,1,1,6,1,6,test,,,,,,,,,,0,,1,37.07118559,,300,38.94993895,31.9,4,1,1,27,23.5,10,25,1,300,60,9,3,1,2,2,49,4525,527,0,24,1,2,2,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,298109,SM3386-49,,plot,2304118,202055CQPRC_momi_rep1_SM3386-49_12,1,1,12,2,5,test,,,,,,,,,,1,,1,36.72325198,,100,46.52014652,38.1,4,1,1,59,31.6,10,25,3,240,40,9,2,1,1,3,78,3425,393,0,22,1,3,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,285973,SM3387-40,,plot,2304112,202055CQPRC_momi_rep1_SM3387-40_7,1,1,7,1,7,test,,,,,,,,,,1,,1,33.10248401,,150,26.12942613,21.4,4,2,1,28,16.1,12,25,2,330,40,9,3,2,2,3,60,4500,434,0,24,1,3,2,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,310088,SM3553-27,,plot,2304101,202055CQPRC_momi_rep1_SM3553-27_13,1,1,13,2,4,test,,,,,,,,,,0,,1,34.74136114,,300,44.07814408,36.1,3,2,1,30,28.4,10,25,2,300,60,9,3,1,2,3,52,4875,511,0,20,1,3,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,2300860,Venezolana,,plot,2304113,202055CQPRC_momi_rep1_Venezolana_14,1,1,14,2,3,test,,,,,,,,,,5,,1,36.41017274,,50,18.07081807,14.8,3,2,1,20,11,6,25,4,210,30,9,3,1,3,2,49,4700,532,1,25,1,2,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,236646,SMB2446-2,"Caiseli,Caiselli,CAISELLI",plot,2304121,202055CQPRC_momi_rep2_Caiselli_30,2,2,30,4,3,test,,,,,,,,,,0,,1,37.48705045,,260,27.83882784,22.8,3,1,1,34,15.6,10,25,1,260,50,9,3,1,2,3,63,4700,557,0,25,2,3,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,152748,CM9456-12,,plot,2304099,202055CQPRC_momi_rep2_CM9456-12_24,2,2,24,3,8,test,,,,,,,,,,0,,3,34.16155184,,250,36.75213675,30.1,4,1,1,47,25.2,10,25,2,250,50,9,3,1,1,3,68,4800,489,0,25,1,3,3,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,230102,CM9912-167,,plot,2304122,202055CQPRC_momi_rep2_CM9912-167_21,2,2,21,3,5,test,,,,,,,,,,0,,1,33.95741427,,280,43.34554335,35.5,4,2,1,47,27.1,8,25,2,280,60,9,1,1,1,3,82,4800,484,0,25,1,2,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,271094,COSTENA,Costena,plot,2304098,202055CQPRC_momi_rep2_Costena_19,2,2,19,3,3,test,,,,,,,,,,0,,1,35.40400458,,250,27.10622711,22.2,3,1,1,18,9.2,10,25,1,250,50,9,3,1,2,2,76,4900,530,0,25,1,2,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,269469,GM1406-13,,plot,2304087,202055CQPRC_momi_rep2_GM1406-13_22,2,2,22,3,6,test,,,,,,,,,,1,,1,35.53726361,,280,43.34554335,35.5,4,2,1,32,23.4,10,25,3,300,50,9,3,1,2,2,97,4925,536,2,25,1,2,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,2169385,GM8870-29,,plot,2304109,202055CQPRC_momi_rep2_GM8870-29_27,2,2,27,4,6,test,,,,,,,,,,0,,1,34.93629149,,250,37.72893773,30.9,4,2,1,49,25.7,10,25,2,250,50,9,3,1,1,3,74,4650,492,1,24,1,2,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,2169394,GM8870-84,,plot,2304094,202055CQPRC_momi_rep2_GM8870-84_26,2,2,26,4,7,test,,,,,,,,,,0,,1,35.14869668,,260,40.9035409,33.5,4,1,1,40,26.8,10,25,2,260,50,9,3,1,1,2,66,4725,505,0,22,1,2,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,2169430,GM9103-22,,plot,2304103,202055CQPRC_momi_rep2_GM9103-22_32,2,2,32,4,1,test,,,,,,,,,,0,,2,35.59665691,,300,31.01343101,25.4,3,3,1,24,16.1,8,25,2,300,60,9,3,1,1,2,61,4600,502,2,24,1,2,2,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,2169440,GM9108-5,,plot,2304124,202055CQPRC_momi_rep2_GM9108-5_25,2,2,25,4,8,test,,,,,,,,,,0,,1,36.34291465,,260,41.39194139,33.9,4,1,1,27,19.7,8,25,2,260,50,9,3,1,1,3,77,4900,553,3,24,1,2,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,2169454,GM9122-1,,plot,2304081,202055CQPRC_momi_rep2_GM9122-1_18,2,2,18,3,2,test,,,,,,,,,,0,,1,34.90576082,,300,30.64713065,25.1,4,3,1,25,20.9,8,25,2,300,60,9,3,1,2,2,39,4600,486,0,25,1,2,2,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,140368,SM1127-8,,plot,2304126,202055CQPRC_momi_rep2_SM1127-8_17,2,2,17,3,1,test,,,,,,,,,,0,,1,27.5309932,,320,9.157509158,7.5,4,3,1,8,2.7,8,25,2,320,50,9,2,1,4,2,32,3625,242,1,25,1,2,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,140637,SM1759-29,,plot,2304086,202055CQPRC_momi_rep2_SM1759-29_29,2,2,29,4,4,test,,,,,,,,,,0,,1,35.6182243,,280,41.26984127,33.8,4,1,1,34,21,12,25,2,280,50,9,3,1,2,2,84,4925,538,1,22,1,2,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,298109,SM3386-49,,plot,2304120,202055CQPRC_momi_rep2_SM3386-49_31,2,2,31,4,2,test,,,,,,,,,,2,,1,36.26857698,,115,40.9035409,33.5,3,1,1,35,25.6,8,25,3,230,40,9,2,1,1,3,67,4925,554,0,25,1,3,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,285973,SM3387-40,,plot,2304088,202055CQPRC_momi_rep2_SM3387-40_23,2,2,23,3,7,test,,,,,,,,,,0,,2,34.72543905,,340,33.21123321,27.2,4,2,1,24,22.5,12,25,2,340,70,9,3,1,2,3,41,4325,453,0,25,1,3,1,2," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,310088,SM3553-27,,plot,2304111,202055CQPRC_momi_rep2_SM3553-27_28,2,2,28,4,5,test,,,,,,,,,,1,,1,34.08284911,,290,35.28693529,28.9,4,2,1,30,23.3,12,25,3,300,50,9,3,1,1,3,57,4750,482,0,25,1,2,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,2300860,Venezolana,,plot,2304080,202055CQPRC_momi_rep2_Venezolana_20,2,2,20,3,4,test,,,,,,,,,,6,,1,36.91149144,,60,27.10622711,22.2,3,2,1,30,17.3,6,25,4,220,50,9,3,1,2,3,60,4625,535,0,21,1,3,1,2," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,236646,SMB2446-2,"Caiseli,Caiselli,CAISELLI",plot,2304089,202055CQPRC_momi_rep3_Caiselli_48,3,3,48,6,1,test,,,,,,,,,,0,,1,35.41833773,,290,35.53113553,29.1,4,1,1,40,22.6,12,25,1,290,70,9,3,1,2,3,68,4675,506,0,24,1,3,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,152748,CM9456-12,,plot,2304110,202055CQPRC_momi_rep3_CM9456-12_40,3,3,40,5,8,test,,,,,,,,,,0,,3,34.70917993,,290,39.92673993,32.7,4,1,1,35,21.5,12,25,2,290,50,9,3,1,1,3,98,3650,382,0,25,1,3,3,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,230102,CM9912-167,,plot,2304115,202055CQPRC_momi_rep3_CM9912-167_46,3,3,46,6,3,test,,,,,,,,,,0,,1,34.98089489,,350,40.78144078,33.4,5,2,1,37,23.1,8,25,3,350,90,9,1,1,1,3,74,4725,501,1,24,1,2,1,2," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,271094,COSTENA,Costena,plot,2304125,202055CQPRC_momi_rep3_Costena_36,3,3,36,5,4,test,,,,,,,,,,1,,1,35.99755817,,230,36.63003663,30,3,1,1,27,21.7,12,25,1,250,50,9,3,1,2,2,57,4400,489,0,25,1,2,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,269469,GM1406-13,,plot,2304093,202055CQPRC_momi_rep3_GM1406-13_41,3,3,41,6,8,test,,,,,,,,,,1,,1,32.63811649,,290,46.88644689,38.4,4,2,1,37,29.5,12,25,2,310,50,9,3,1,1,3,94,4700,442,0,23,1,2,1,2," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,2169385,GM8870-29,,plot,2304105,202055CQPRC_momi_rep3_GM8870-29_42,3,3,42,6,7,test,,,,,,,,,,0,,1,34.3544586,,260,54.21245421,44.4,4,1,1,37,38.5,10,25,1,260,50,9,2,1,1,3,60,4900,504,0,24,1,3,1,2," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,2169394,GM8870-84,,plot,2304091,202055CQPRC_momi_rep3_GM8870-84_37,3,3,37,5,5,test,,,,,,,,,,2,,1,34.99979307,,260,47.13064713,38.6,4,2,1,39,32.1,8,25,2,280,60,9,3,1,1,3,69,4325,459,1,17,1,2,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,2169430,GM9103-22,,plot,2304097,202055CQPRC_momi_rep3_GM9103-22_34,3,3,34,5,2,test,,,,,,,,,,0,,2,35.07798054,,300,36.26373626,29.7,4,2,1,27,19.9,8,25,3,300,50,9,3,1,1,3,78,4600,490,0,21,1,2,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,2169440,GM9108-5,,plot,2304102,202055CQPRC_momi_rep3_GM9108-5_38,3,3,38,5,6,test,,,,,,,,,,0,,1,36.1400459,,250,38.70573871,31.7,4,1,1,35,21.2,8,25,2,250,50,9,3,1,1,3,85,3925,439,1,25,1,2,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,2169454,GM9122-1,,plot,2304114,202055CQPRC_momi_rep3_GM9122-1_45,3,3,45,6,4,test,,,,,,,,,,0,,1,35.71443273,,300,36.996337,30.3,4,2,1,27,22.5,10,25,3,300,50,9,3,1,2,3,57,4475,491,0,25,1,2,2,2," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,140368,SM1127-8,,plot,2304095,202055CQPRC_momi_rep3_SM1127-8_43,3,3,43,6,6,test,,,,,,,,,,0,,1,27.36719896,,300,15.38461538,12.6,3,1,1,12,5.7,12,25,1,300,60,9,2,1,2,3,49,4525,298,3,24,1,3,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,140637,SM1759-29,,plot,2304104,202055CQPRC_momi_rep3_SM1759-29_39,3,3,39,5,7,test,,,,,,,,,,0,,1,35.86774061,,290,42.24664225,34.6,4,1,1,28,22.6,10,25,1,290,60,9,3,1,2,3,61,4100,453,0,24,1,2,2,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,298109,SM3386-49,,plot,2304085,202055CQPRC_momi_rep3_SM3386-49_47,3,3,47,6,2,test,,,,,,,,,,4,,1,36.17072072,,100,35.65323565,29.2,3,1,1,28,17.8,8,25,3,220,30,9,2,1,1,3,78,4625,518,0,25,2,3,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,285973,SM3387-40,,plot,2304119,202055CQPRC_momi_rep3_SM3387-40_35,3,3,35,5,3,test,,,,,,,,,,0,,1,36.87654536,,340,23.44322344,19.2,4,2,1,18,16.5,10,25,3,340,60,9,3,1,3,3,35,4225,488,0,25,3,3,3,2," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,310088,SM3553-27,,plot,2304100,202055CQPRC_momi_rep3_SM3553-27_33,3,3,33,5,1,test,,,,,,,,,,0,,1,34.57946429,,300,49.81684982,40.8,4,3,1,30,36.1,8,25,3,300,60,9,3,1,1,3,45,4625,481,0,13,1,3,1,1," (Operator: lizbethpino, Time: )"
2020,174,CIAT,"CIAT cassava breeding, Cali, Colombia",7676,202055CQPRC_momi,PRC,RCBD,6.5,3.5,,,,2020-September-04,2021-August-12,344,Momil,2300860,Venezolana,,plot,2304079,202055CQPRC_momi_rep3_Venezolana_44,3,3,44,6,5,test,,,,,,,,,,6,,1,37.62756585,,85,34.55433455,28.3,4,1,1,30,20.3,8,25,4,240,40,9,3,1,2,2,70,5000,596,0,25,2,3,1,2," (Operator: lizbethpino, Time: )"
